event_times_1_frame,event_times_2_frame,event_times_3_frame,event_times_4_frame,event_times_5_frame,event_times_6_frame,event_times_7_frame,event_times_8_frame,event_times_9_frame,event_times_10_frame,event_times_11_frame,event_times_12_frame,event_times_13_frame,event_times_14_frame,event_times_15_frame,event_times_16_frame,event_times_17_frame,event_times_18_frame,event_times_19_frame,event_times_20_frame,event_times_21_frame,event_times_22_frame,event_times_23_frame,event_times_24_frame,event_times_25_frame,event_times_26_frame,event_times_27_frame,event_times_28_frame,event_times_29_frame,event_times_30_frame,event_times_31_frame,event_times_32_frame,event_times_33_frame,event_times_34_frame,event_times_35_frame,event_times_36_frame,event_times_37_frame,event_times_38_frame,event_times_39_frame,event_times_40_frame,team_ids_1_frame,team_ids_2_frame,team_ids_3_frame,team_ids_4_frame,team_ids_5_frame,team_ids_6_frame,team_ids_7_frame,team_ids_8_frame,team_ids_9_frame,team_ids_10_frame,team_ids_11_frame,team_ids_12_frame,team_ids_13_frame,team_ids_14_frame,team_ids_15_frame,team_ids_16_frame,team_ids_17_frame,team_ids_18_frame,team_ids_19_frame,team_ids_20_frame,team_ids_21_frame,team_ids_22_frame,team_ids_23_frame,team_ids_24_frame,team_ids_25_frame,team_ids_26_frame,team_ids_27_frame,team_ids_28_frame,team_ids_29_frame,team_ids_30_frame,team_ids_31_frame,team_ids_32_frame,team_ids_33_frame,team_ids_34_frame,team_ids_35_frame,team_ids_36_frame,team_ids_37_frame,team_ids_38_frame,team_ids_39_frame,team_ids_40_frame,event_ids_1_frame,event_ids_2_frame,event_ids_3_frame,event_ids_4_frame,event_ids_5_frame,event_ids_6_frame,event_ids_7_frame,event_ids_8_frame,event_ids_9_frame,event_ids_10_frame,event_ids_11_frame,event_ids_12_frame,event_ids_13_frame,event_ids_14_frame,event_ids_15_frame,event_ids_16_frame,event_ids_17_frame,event_ids_18_frame,event_ids_19_frame,event_ids_20_frame,event_ids_21_frame,event_ids_22_frame,event_ids_23_frame,event_ids_24_frame,event_ids_25_frame,event_ids_26_frame,event_ids_27_frame,event_ids_28_frame,event_ids_29_frame,event_ids_30_frame,event_ids_31_frame,event_ids_32_frame,event_ids_33_frame,event_ids_34_frame,event_ids_35_frame,event_ids_36_frame,event_ids_37_frame,event_ids_38_frame,event_ids_39_frame,event_ids_40_frame,player_ids_1_frame,player_ids_2_frame,player_ids_3_frame,player_ids_4_frame,player_ids_5_frame,player_ids_6_frame,player_ids_7_frame,player_ids_8_frame,player_ids_9_frame,player_ids_10_frame,player_ids_11_frame,player_ids_12_frame,player_ids_13_frame,player_ids_14_frame,player_ids_15_frame,player_ids_16_frame,player_ids_17_frame,player_ids_18_frame,player_ids_19_frame,player_ids_20_frame,player_ids_21_frame,player_ids_22_frame,player_ids_23_frame,player_ids_24_frame,player_ids_25_frame,player_ids_26_frame,player_ids_27_frame,player_ids_28_frame,player_ids_29_frame,player_ids_30_frame,player_ids_31_frame,player_ids_32_frame,player_ids_33_frame,player_ids_34_frame,player_ids_35_frame,player_ids_36_frame,player_ids_37_frame,player_ids_38_frame,player_ids_39_frame,player_ids_40_frame,start_pos_x_1_frame,start_pos_x_2_frame,start_pos_x_3_frame,start_pos_x_4_frame,start_pos_x_5_frame,start_pos_x_6_frame,start_pos_x_7_frame,start_pos_x_8_frame,start_pos_x_9_frame,start_pos_x_10_frame,start_pos_x_11_frame,start_pos_x_12_frame,start_pos_x_13_frame,start_pos_x_14_frame,start_pos_x_15_frame,start_pos_x_16_frame,start_pos_x_17_frame,start_pos_x_18_frame,start_pos_x_19_frame,start_pos_x_20_frame,start_pos_x_21_frame,start_pos_x_22_frame,start_pos_x_23_frame,start_pos_x_24_frame,start_pos_x_25_frame,start_pos_x_26_frame,start_pos_x_27_frame,start_pos_x_28_frame,start_pos_x_29_frame,start_pos_x_30_frame,start_pos_x_31_frame,start_pos_x_32_frame,start_pos_x_33_frame,start_pos_x_34_frame,start_pos_x_35_frame,start_pos_x_36_frame,start_pos_x_37_frame,start_pos_x_38_frame,start_pos_x_39_frame,start_pos_x_40_frame,start_pos_y_1_frame,start_pos_y_2_frame,start_pos_y_3_frame,start_pos_y_4_frame,start_pos_y_5_frame,start_pos_y_6_frame,start_pos_y_7_frame,start_pos_y_8_frame,start_pos_y_9_frame,start_pos_y_10_frame,start_pos_y_11_frame,start_pos_y_12_frame,start_pos_y_13_frame,start_pos_y_14_frame,start_pos_y_15_frame,start_pos_y_16_frame,start_pos_y_17_frame,start_pos_y_18_frame,start_pos_y_19_frame,start_pos_y_20_frame,start_pos_y_21_frame,start_pos_y_22_frame,start_pos_y_23_frame,start_pos_y_24_frame,start_pos_y_25_frame,start_pos_y_26_frame,start_pos_y_27_frame,start_pos_y_28_frame,start_pos_y_29_frame,start_pos_y_30_frame,start_pos_y_31_frame,start_pos_y_32_frame,start_pos_y_33_frame,start_pos_y_34_frame,start_pos_y_35_frame,start_pos_y_36_frame,start_pos_y_37_frame,start_pos_y_38_frame,start_pos_y_39_frame,start_pos_y_40_frame,label
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,10,0,9,9,0,10,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,2,4,2,2,4,3,2,2,4,2,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,1,140,0,126,114,0,141,131,135,0,407,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,12,47,47,28,33,33,30,48,71,71,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,31,40,40,48,59,59,43,50,92,92,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,9,9,0,10,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,4,2,2,4,3,2,2,4,2,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,1,0,126,114,0,141,131,135,0,407,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,47,47,28,33,33,30,48,71,71,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,40,40,48,59,59,43,50,92,92,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,9,0,10,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,2,2,4,3,2,2,4,2,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,1,126,114,0,141,131,135,0,407,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,47,28,33,33,30,48,71,71,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,40,48,59,59,43,50,92,92,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,4
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,0,10,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,2,4,3,2,2,4,2,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,1,114,0,141,131,135,0,407,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,28,33,33,30,48,71,71,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,48,59,59,43,50,92,92,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,10,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,4,3,2,2,4,2,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,1,0,141,131,135,0,407,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,33,33,30,48,71,71,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,59,59,43,50,92,92,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,3,2,2,4,2,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,1,141,131,135,0,407,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,33,30,48,71,71,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,59,43,50,92,92,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,2,2,4,2,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,1,131,135,0,407,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,30,48,71,71,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,43,50,92,92,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,0,9,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,2,4,2,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,1,135,0,407,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,48,71,71,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,50,92,92,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,9,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,4,2,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,1,0,407,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,71,71,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,92,92,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,9,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,2,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,1,407,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,71,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,92,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,0,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,4,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,1,0,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,58,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,91,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,2,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,1,136,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,58,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,91,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,2,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,1,141,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,57,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,81,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,2
4,4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,10,2,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,1,136,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,508,59,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,56,94,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,24,2
4,4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,10,10,2,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,1,134,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,508,143,33,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,56,66,86,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,24,17,2
4,4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,10,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,10,10,10,2,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,1,140,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,508,143,131,31,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,56,66,58,66,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,24,17,34,2
4,4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,10,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,2,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,1,508,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,508,143,131,136,31,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,56,66,58,72,31,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,24,17,34,94,3
4,4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,10,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,3,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,1,143,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,508,143,131,136,136,53,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,56,66,58,72,67,12,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,24,17,34,94,88,5
4,4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,10,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,2,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,1,143,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,508,143,131,136,136,0,36,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,56,66,58,72,67,91,11,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,24,17,34,94,88,39,4
4,4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,10,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,9,2,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,1,508,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,508,143,131,136,136,0,454,28,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,56,66,58,72,67,91,91,12,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,24,17,34,94,88,39,39,2
4,4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,10,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,9,9,3,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,1,135,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,508,143,131,136,136,0,454,124,71,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,56,66,58,72,67,91,91,77,32,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,24,17,34,94,88,39,39,8,2
4,4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,0,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,9,9,0,4,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,2,1,0,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,508,143,131,136,136,0,454,124,0,75,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,56,66,58,72,67,91,91,77,70,36,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,24,17,34,94,88,39,39,8,16,4
4,4,4,4,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,6,6,6,6,6,6,6,9,9,9,9,0,10,0,9,9,0,10,0,9,9,0,10,10,0,9,0,10,10,10,10,10,10,10,10,10,10,10,10,10,10,10,0,9,9,0,10,2,2,3,2,4,2,4,2,3,4,3,4,2,3,4,2,3,4,2,4,2,2,2,2,2,2,2,2,2,2,2,2,2,3,5,4,2,2,4,1,370,122,118,118,0,143,0,454,122,0,131,0,118,122,0,143,135,0,115,0,140,136,141,140,508,143,131,134,136,141,508,143,131,136,136,0,454,124,0,131,75,59,48,47,9,9,44,44,32,31,31,35,35,29,32,32,43,45,45,30,30,47,41,30,35,57,51,39,53,56,56,66,58,72,67,91,91,77,70,70,36,37,58,56,27,27,18,18,32,32,32,32,32,46,27,27,35,35,35,52,52,87,68,63,21,11,36,79,93,72,24,17,34,94,88,39,39,8,16,16,3
